objectid,accident,agency,inv_date,complaint,injured,killed,min_inj,dis_inj,severity,county,city,troop,no_vehicle,motor_veh,left_scene,dist_feet,dist_mile,inter_loc,direction,on_street,at_street,light_cond,acc_type,on_off_rd,two_veh,day_week,dr_drink,dr_drug,ped_drink,ped_drug,speed,dr_under21,dr_under25,dr_over55,dr_over64,electrical,emer_veh,stop_sign,yield_sign,czone,hazmat,aggressive,cell_phone,texting,veh_defect,school_bus,truck,motorcycle,atv,pickup,cmv,gps_lat,gps_long,severity_fatal,acc_date,acc_time,narrative
1155453,3200000286,Missouri State Highway Patrol-Troop E,1578009600000,200004694,1,0,1,0,Personal Injury,SCOTT,NON-CITY OR UNINCORPORATED,E,2,2,0,2640,0.5,B ,S ,RT Z,CRD 476,Daylight,Motor Vehicle in Transport,1,64,Fri     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,36.91075,-89.68391,0,01/03/2020,14:50:00,CRASH OCCURRED AS VEHICLE 1 SWERVED INTO THE PATH OF VEHICLE 2.
923957,3200000236,Missouri State Highway Patrol-Troop D,1578009600000,200005079,2,0,2,0,Personal Injury,LAWRENCE,AURORA,D,2,2,0,73,0.01,B ,S ,MO 39,CST UNION ST,Dark-Unlighted,Motor Vehicle in Transport,1,61,Fri     ,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,36.95671,-93.71833,0,01/03/2020,17:55:00,"VEHICLE #1 WAS ACTIVELY FLEEING FROM LAW ENFORCEMENT AT A HIGH RATE OF SPEED, LOST CONTROL AND STRUCK VEHICLE #2 IN THE REAR."
1038461,3200000130,Missouri State Highway Patrol-Troop I,1578009600000,200005086,2,0,2,0,Personal Injury,MARIES,NON-CITY OR UNINCORPORATED,I,2,2,0,0,0,AT,S ,MO 133,MO 52,Dark-Unlighted,Motor Vehicle in Transport,1,64,Fri     ,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,38.2843,-92.15847,0,01/03/2020,18:00:00,OCCURRED AS VEH 1 FAILED TO STOP AT A SIGN. VEH 1 STRUCK VEH 2.
1038462,3200000712,Missouri State Highway Patrol-Troop I,1578009600000,200005336,1,0,1,0,Personal Injury,MARIES,NON-CITY OR UNINCORPORATED,I,1,1,0,269,0.05,A ,W ,MO 28,CRD CLYDE HONSE DR,Dark-Unlighted,Fixed Object,2,,Fri     ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.14224,-91.93948,0,01/03/2020,20:15:00,"CRASH OCCURRED AS VEHICLE 1 TRAVELED OFF THE  RIGHT SIDE OF ROADWAY, STRUCK A  FENCE AND A TREE"
1258877,3200001086,Missouri State Highway Patrol-Troop C,1578096000000,200005837,1,0,1,0,Personal Injury,ST. LOUIS,NON-CITY OR UNINCORPORATED,C,1,1,0,126,0.02,B ,S ,IS 255,ERM EAST IS 255 MILE 06,Dark-Lighted,Fixed Object,2,,Sat     ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,38.5024,-90.32851,0,01/04/2020,01:04:00,VEHICLE 1 TRAVELED OFF THE ROADWAY AND STRUCK A ROCK BLUFF. ASSISTED BY TPR S T ROETTGER (1429)
1065048,3200000252,Missouri State Highway Patrol-Troop I,1578096000000,200006302,1,0,1,0,Personal Injury,LACLEDE,NON-CITY OR UNINCORPORATED,I,2,2,0,5280,1,B ,N,RT B,CRD EVANSTON RD,Daylight,Motor Vehicle in Transport,1,67,Sat     ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,37.62205,-92.55886,0,01/04/2020,10:21:00,OCCURRED AS REAR DRIVER SIDE TIRE CAME OFF VEHICLE 2 AND VEHICLE 1 STRUCK THE TIRE.
1503838,3200000365,Missouri State Highway Patrol-Troop H,1578096000000,200006713,4,0,4,0,Personal Injury,BUCHANAN,ST JOSEPH,H,2,2,0,533,0.1,A ,S ,IS 29,ERM SOUTH IS 29 MILE 470,Daylight,Motor Vehicle in Transport,1,61,Sat     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,39.76149,-94.79151,0,01/04/2020,13:35:00,"CRASH OCCURRED AS VEH 1 AND VEH 2 WERE TRAVELING SOUTHBOUND ON I-29. VEH 1 SLOWED FOR TRAFFIC WHEN VEH 2 FAILED TO SLOW AND STRUCK VEH 1 IN THE REAR. VEH 1 CAME TO REST ON ITS WHEELS ON THE EAST SIDE OF THE ROADWAY FACING WEST. VEH 2 CAME TO A CONTROLLED STOP ON THE WEST SHOULDER FACING SOUTH. ASSISTED BY TPR. J.H. HIRNER (819), BUCHANAN COUNTY SHERIFF'S OFFICE, BUCHANAN COUNTY EMS AND ST JOSEPH FIRE."
939982,3200000280,Missouri State Highway Patrol-Troop D,1578096000000,200006906,0,1,0,0,Fatal,CHRISTIAN,NON-CITY OR UNINCORPORATED,D,1,1,0,92,0.02,A ,S ,CRD METZLETEIN,CRD OLD WIRE,Daylight,Overturn,2,,Sat     ,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,37.01656,-93.50076,1,01/04/2020,14:50:00,"FATALITY CRASH - NEXT OF KIN NOTIFIED - THIS IS TROOP D'S 1ST FATALITY FOR 2020 CRASH OCCURRED AS VEHICLE # 1 TRAVELED OFF THE ROADWAY, STRUCK A TREE AND OVERTURNED. SUBJECT WAS PRONOUNCED DECEASED AT 1642 HOURS PRONOUNCED BY DR JONATHAN VASHAW AT COX SOUTH HOSPITAL"
1040559,3200000367,Missouri State Highway Patrol-Troop I,1578096000000,200006924,1,0,1,0,Personal Injury,CRAWFORD,NON-CITY OR UNINCORPORATED,I,1,1,0,385,0.07,B ,W ,IS 44,ERM WEST IS 44 MILE 2136,Daylight,Fixed Object,2,,Sat     ,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,38.11455,-91.32677,0,01/04/2020,15:24:00,"VEHICLE 1 WAS TRAVELING AT A HIGH RATE OF SPEED.  DRIVER LOST CONTROL OF THE VEHICLE, CAUSING IT TO TRAVEL OFF THE LEFT SIDE OF THE ROAD, STRIKING THE CABLE MEDIAN BARRIER."
1281195,3200000105,Missouri State Highway Patrol-Troop C,1578096000000,200007276,1,0,1,0,Personal Injury,ST. LOUIS,HAZELWOOD,C,2,2,0,390,0.07,B ,E ,IS 270,ERM NORTH IS 270 MILE 232,Dark-Unlighted,Motor Vehicle in Transport,1,61,Sat     ,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,38.77398,-90.39748,0,01/04/2020,18:05:00,VEHICLE 1 SLOWED DUE TO A TRAFFIC CRASH AHEAD. VEHICLE 2 WAS FOLLOWING TOO CLOSELY. THE FRONT RIGHT OF VEHICLE 2 STRUCK THE LEFT REAR OF VEHICLE 1. ASSISTED BY CPL. Z. S. WANG (1392) AND TPR. A. D. BAKER (151).
1320614,3200000722,Missouri State Highway Patrol-Troop G,1578096000000,200007328,2,0,2,0,Personal Injury,TEXAS,NON-CITY OR UNINCORPORATED,G,2,2,0,2175,0.41,B ,W ,US 60,RP 904221,Dark-Unlighted,Motor Vehicle in Transport,1,61,Sat     ,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.14486,-92.18051,0,01/04/2020,19:14:00,VEH #1 OVERTOOK VEH #2 AND STRUCK VEH #2 IN THE REAR.
1329972,3200000296,Missouri State Highway Patrol-Troop G,1578096000000,200007489,1,0,0,1,Personal Injury,HOWELL,NON-CITY OR UNINCORPORATED,G,1,1,0,60,0.01,B ,S ,CRD 6070,US 160 SJ,Dark-Unlighted,Fixed Object,2,,Sat     ,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,36.68243,-91.89548,0,01/04/2020,20:57:00,VEH #1 RAN OFF ROADWAY AND OVERTURNED.  ASSISTED BY TPR. T. D. POND (1427).
1257075,3200000762,Missouri State Highway Patrol-Troop C,1578096000000,200007645,1,0,0,1,Personal Injury,JEFFERSON,FESTUS,C,1,1,0,279,0.05,A ,S ,RP 109,IS 55,Dark-Unlighted,Overturn,1,,Sat     ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,38.19953,-90.40265,0,01/04/2020,22:20:00,"VEHICLE 1 WAS TRAVELING SOUTHBOUND ON I-55 AND ATTEMPTED TO EXIT ON US 67 SOUTHBOUND. VEHICLE 1 WAS TRAVELING TOO FAST FOR CONDITIONS, TRAVELED OFF THE LEFT SIDE OF THE ROADWAY, AND OVERTURNED. ASSISTED BY CPL. J. R. BARLOW (774), TPR. D. A. CROWELL (414) AND TPR. D. A. NORTON (364). CORRECTED REPORT"
1190798,3200000141,Missouri State Highway Patrol-Troop B,1578182400000,200007854,2,0,1,1,Personal Injury,MARION,NON-CITY OR UNINCORPORATED,B,1,1,0,2043,0.39,A ,S ,CRD 329,CRD 333,Dark-Unlighted,Fixed Object,2,,Sun     ,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,39.81613,-91.54509,0,01/05/2020,00:15:00,"VEHICLE 1 FAILED TO NEGOTIATE A CURVE, RAN OFF THE LEFT SIDE OF THE ROADWAY AND STRUCK A DITCH.  ASSISTED BY THE MARION COUNTY SHERIFF'S DEPARTMENT AND PALMYRA FIRE."
1212159,3200001924,Missouri State Highway Patrol-Troop C,1578182400000,200007981,1,0,0,1,Personal Injury,WASHINGTON,NON-CITY OR UNINCORPORATED,C,1,1,0,4224,0.8,B ,E ,RT AA,MO 185,Dark-Unlighted,Fixed Object,2,,Sun     ,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.95441,-90.82414,0,01/05/2020,02:51:00,"VEHICLE 1 WAS TRAVELING WESTBOUND ON ROUTE AA, TRAVELED OFF THE LEFT SIDE OF THE ROADWAY, STRUCK A UTILITY POLE, AND OVERTURNED, PARTIALLY EJECTING DRIVER 1. ASSISTED BY CPL. B. M. BEARD (254)."
1152227,3200000407,Missouri State Highway Patrol-Troop E,1578182400000,200008014,1,0,1,0,Personal Injury,STODDARD,NON-CITY OR UNINCORPORATED,E,1,1,0,0,0,AT,E ,RT H,MO 25,Dark-Unlighted,Fixed Object,2,,Sun     ,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,36.73086,-89.96516,0,01/05/2020,05:45:00,"STATE PROPERTY DAMAGE. VEHICLE 1 FAILED TO STOP AT STOP SIGN, STRUCK A CABLE BARRIER, FOUR POSTS, AND AN EMBANKMENT."
1204508,3200000243,Missouri State Highway Patrol-Troop C,1578182400000,200008034,0,1,0,0,Fatal,PERRY,NON-CITY OR UNINCORPORATED,C,1,1,0,1415,0.27,B ,N,MO 51,PVT KIEFER LANE,Dark-Unlighted,Fixed Object,2,,Sun     ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,37.68277,-89.91788,1,01/05/2020,06:50:00,"FATALITY REPORT - VEHICLE 1 RAN OFF THE RIGHT SIDE OF THE ROADWAY AND STRUCK A TREE. PRONOUNCED ON SCENE BY PERRY COUNTY CORONER BILL BOHNERT AT 0700 HOURS. ASSISTED BY CPL. B.J. FOWLER (289), TPR. C.A. GROVES (348), AND TPR. T.J. STRAATMANN (959)"
885650,3200000102,Missouri State Highway Patrol-Troop A,1578182400000,200008090,1,0,1,0,Personal Injury,CASS,NON-CITY OR UNINCORPORATED,A,1,1,0,1584,0.3,B ,S ,MO 7,CRD CHANDLER ROAD,Daylight,Fixed Object,2,,Sun     ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,38.51781,-94.1362,0,01/05/2020,07:47:00,"CRASH OCCURRED AS VEH1 TRAVELED OFF THE RIGHT SIDE OF THE ROADWAY, STRUCK AN EMBANKMENT, VAULTED OVER A DRIVEWAY, AND STRUCK A METAL BUILDING."
1251595,3200000094,Missouri State Highway Patrol-Troop C,1578182400000,200008161,2,0,1,1,Personal Injury,FRANKLIN,NON-CITY OR UNINCORPORATED,C,2,2,0,0,0,AT,E ,NOR 44,CRD WESTRIDGE ROAD,Daylight,Motor Vehicle in Transport,1,60,Sun     ,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,38.48894,-90.79588,0,01/05/2020,08:48:00,VEHICLE 1 WAS TRAVELING WESTBOUND AND VEHICLE 2 WAS EASTBOUND. VEHICLE 1 CROSSED THE CENTER LINE OF THE  ROADWAY AND STRUCK THE FRONT OF VEHICLE 2.
1212161,3200001051,Missouri State Highway Patrol-Troop C,1578182400000,200008752,1,0,1,0,Personal Injury,WASHINGTON,NON-CITY OR UNINCORPORATED,C,2,2,0,140,0.03,A ,S ,MO 21,CRD THOMLINSON RD,Daylight,Fixed Object,2,,Sun     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.99513,-90.76562,0,01/05/2020,13:50:00,"VEHICLE 1 WAS TRAVELING SOUTHBOUND ON MISSOURI 21.  DRIVER 1 WAS DISTRACTED BY CROSSING TRAFFIC AND FAILED TO OBSERVE THE ROADWAY AHEAD.  VEHICLE 1 TRAVELED OFF THE EAST ROAD EDGE, AND WENT AIRBORNE.  VEHICLE 1 CAME TO REST OFF THE EAST ROAD EDGE"
944279,3200000556,Missouri State Highway Patrol-Troop D,1578182400000,200008803,1,0,0,1,Personal Injury,JASPER,JOPLIN,D,1,1,0,16,0,A ,W ,IS 44,ERM WEST IS 44 MILE 112,Daylight,Overturn,2,,Sun     ,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,37.05779,-94.43832,0,01/05/2020,14:18:00,"NR1 TRAVELING AT A HIGH RATE OF SPEED, LOST CONTROL, RAN OFF ROADWAY AND OVERTURNED THREE TIMES. DRIVER NR1 WAS EJECTED."
1212160,3200000844,Missouri State Highway Patrol-Troop C,1578182400000,200008956,1,0,0,1,Personal Injury,WASHINGTON,NON-CITY OR UNINCORPORATED,C,2,2,0,9,0,B ,W ,PVT WOODLAND DR,PVT W BURR OAK DR,Daylight,Motor Vehicle in Transport,1,61,Sun     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,38.107,-91.07024,0,01/05/2020,15:25:00,VEHICLE 1 WAS FOLLOWING VEHICLE 2 TRAVELING NORTH ON WOODLAND DRIVE.  VEHICLE 1 WAS FOLLOWING VEHICLE 2 TOO CLOSELY.  VEHICLE 2 SLOWED FOR A DOG THAT ENTERED THE ROADWAY.  VEHICLE 1 STRUCK THE REAR OF VEHICLE 2 CAUSING DRIVER 1 TO BE EJECTED FROM THE VEHICLE.  VEHICLE 1 CAME TO REST OFF THE WEST ROAD EDGE. ASSISTED BY MSGT D. F. ISRINGHAUSEN (1335)
1301504,3200000967,Missouri State Highway Patrol-Troop C,1578182400000,200009221,1,0,0,1,Personal Injury,ST. CHARLES,NON-CITY OR UNINCORPORATED,C,2,2,0,1150,0.22,A ,E ,MO 370,CST MAIN ST,Dark-Unlighted,Motor Vehicle in Transport,1,61,Sun     ,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,38.79877,-90.46804,0,01/05/2020,17:35:00,"VEHICLES 1 AND 2 WERE TRAVELING IN LANE 2 OF 3. VEHICLE 1 WAS  FOLLOWED BY VEHICLE 2.  DRIVER 2 WAS FOLLOWING TOO CLOSE AND FAILED TO SLOW FOR TRAFFIC AHEAD. THE FRONT OF VEHICLE 2 STRUCK THE REAR OF VEHICLE 1. VEHICLE 2 TRAVELED OFF RIGHT SIDE OF ROADWAY AND STRUCK CONCRETE BARRIER. VEHICLE 2 OVERTURNED, EJECTING DRIVER 2."
1135969,3200001026,Missouri State Highway Patrol-Troop E,1578182400000,200009284,1,0,1,0,Personal Injury,CAPE GIRARDEAU,NON-CITY OR UNINCORPORATED,E,2,2,0,105,0.02,A ,N,MO 177,CRD 609,Daylight,Motor Vehicle in Transport,1,64,Sun     ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,37.47338,-89.56107,0,01/05/2020,16:45:00,CRASH OCCURRED AS VEHICLE 2 WAS ATTEMPTING TO PASS VEHICLE 1 WHEN VEHICLE 1 BEGAN TO MAKE A LEFT TURN.  VEHICLE 2 THEN STRUCK VEHICLE 1.
1503302,3200002607,Missouri State Highway Patrol-Troop H,1578182400000,200009372,3,2,2,1,Fatal,CALDWELL,NON-CITY OR UNINCORPORATED,H,1,1,0,1584,0.3,B ,W ,CRD SW PRICE DR,CRD SW JERSEY RD,Dark-Unlighted,Fixed Object,2,,Sun     ,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,39.5253,-94.05307,1,01/05/2020,19:18:00,"***FATALITY CRASH *** NEXT OF KIN NOTIFIED -  CRASH OCCURRED AS VEHICLE 1 WAS EASTBOUND ON PRICE DRIVE. VEHICLE 1 SKIDDED ON THE GRAVEL RD AND TRAVELED OFF THE LEFT SIDE OF THE ROADWAY. VEHICLE 1 STRUCK A DITCH AND BECAME AIRBORNE. VEHICLE 1 TRAVELED THROUGH A FENCE AND OVERTURNED TWICE COMING TO REST ON ITS TOP FACING WEST. CALDWELL COUNTY CORONER DANA BROWN PRONOUNCED OCCUPANTS DECEASED AT THE SCENE AT 1956 HOURS ON 01/05/2020 ASSISTED BY SGT. J.M. TOAL (967), CPL. D.J. KLINE (765), TPR. J.J. THOMPSON (1414) AND CALDWELL COUNTY SHERIFF'S OFFICE."
1177868,3200000398,Missouri State Highway Patrol-Troop F,1578182400000,200009444,2,0,1,1,Personal Injury,CAMDEN,NON-CITY OR UNINCORPORATED,F,1,1,0,755,0.14,B ,S ,RT D,CRD JACK NORTH,Dark-Unlighted,Fixed Object,2,,Sun     ,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,37.9685,-92.79785,0,01/05/2020,20:25:00,"OCCURRED AS DRIVER 1 REPORTEDLY SWERVED TO AVOID A DEER, TRAVELED OFF THE RIGHT SIDE OF THE ROAD AND STRUCK SEVERAL TREES.  ASSISTED BY TPR. S. W. MAHANEY (921)"
1233252,3200000417,Missouri State Highway Patrol-Troop C,1578182400000,200009534,1,0,0,1,Personal Injury,JEFFERSON,NON-CITY OR UNINCORPORATED,C,1,1,0,279,0.05,A ,S ,CRD OLD SUGAR CREEK RD,PVT ALS LN,Dark-Unlighted,Overturn,1,,Sun     ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,38.47491,-90.48067,0,01/05/2020,21:38:00,VEHICLE 1 TRAVELED OFF THE RIGHT SIDE OF THE ROADWAY AND OVERTURNED.
1061838,3200000088,Missouri State Highway Patrol-Troop I,1578268800000,200009718,1,0,0,1,Personal Injury,PHELPS,NON-CITY OR UNINCORPORATED,I,1,1,0,3695,0.7,B ,W ,RT Y,CRD 8120 WJ,Dark-Unlighted,Overturn,1,,Mon     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.97601,-91.8228,0,01/06/2020,04:28:00,VEHICLE 1 TRAVELED OFF THE RIGHT SIDE OF THE ROADWAY AND OVERTURNED. ASSISTED BY SHERIFF'S OFFICE PHELPS COUNTY AND ROLLA RURAL FIRE DEPARTMENT.
1114619,3200000129,Missouri State Highway Patrol-Troop E,1578268800000,200009842,1,0,1,0,Personal Injury,MISSISSIPPI,NON-CITY OR UNINCORPORATED,E,1,1,0,1589,0.3,B ,E ,US 60,CRD 205,Daylight,Overturn,2,,Mon     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,36.96196,-89.15975,0,01/06/2020,07:20:00,CRASH OCCURRED AS EASTBOUND VEHICLE 1 RAN OFF RIGHT SIDE OF ROADWAY AND OVERTURNED
1025660,3200000705,Missouri State Highway Patrol-Troop D,1578268800000,200009998,1,0,1,0,Personal Injury,TANEY,NON-CITY OR UNINCORPORATED,D,2,2,0,1858,0.35,A ,W ,US 160,CRD SILVER CREEK RD,Daylight,Motor Vehicle in Transport,1,61,Mon     ,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,36.72827,-93.1564,0,01/06/2020,08:40:00,VEHICLE 1 STRUCK THE REAR OF VEHICLE 2.
793696,3200000813,Missouri State Highway Patrol-Troop A,1578268800000,200010208,1,0,1,0,Personal Injury,CLAY,KANSAS CITY,A,2,2,0,0,0,AT,S ,MO 269,RP 227543,Daylight,Motor Vehicle in Transport,1,64,Mon     ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,39.17445,-94.53716,0,01/06/2020,10:15:00,CRASH OCCURRED AS VEHICLE 1 FAILED TO YIELD AND TURNED IN FRONT OF VEHICLE 2. ASSISTED BY TPR B S FLORAY /746/
1133605,3200001642,Missouri State Highway Patrol-Troop E,1578268800000,200010656,2,1,1,1,Fatal,RIPLEY,NON-CITY OR UNINCORPORATED,E,2,2,0,1499,0.28,B ,W ,MO 142,BRIDGE T0821,Daylight,Motor Vehicle in Transport,1,60,Mon     ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,36.60253,-90.89737,1,01/06/2020,13:15:00,"FATALITY CRASH - CRASH OCCURRED AS VEHICLE 1 CROSSED THE CENTER OF THE ROADWAY, STRIKING VEHICLE 2.  DRIVER 2 PRONOUNCED AT THE SCENE, BY RIPLEY COUNTY CORONER, MIKE JACKSON, AT 1345 HRS.  NEXT OF KIN NOTIFIED.  TROOP E FATALITY #1 FOR 2020."
963818,3200000507,Missouri State Highway Patrol-Troop D,1578268800000,200010847,1,0,1,0,Personal Injury,BARTON,NON-CITY OR UNINCORPORATED,D,2,2,0,0,0,AT,N,MO 43,MO 126,Daylight,Motor Vehicle in Transport,1,64,Mon     ,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,37.4035,-94.48283,0,01/06/2020,14:40:00,OCCURRED AS VEH1 PULLED INTO THE PATH OF VEH2.
1006513,3200002808,Missouri State Highway Patrol-Troop D,1578268800000,200010897,2,0,2,0,Personal Injury,WEBSTER,NON-CITY OR UNINCORPORATED,D,2,2,0,190,0.04,B ,E ,IS 44,ERM EAST IS 44 MILE 990,Daylight,Motor Vehicle in Transport,1,61,Mon     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,37.32398,-92.95817,0,01/06/2020,15:00:00,"OCCURRED AS VEH2 MERGED INTO THE LANE OF VEH1, CAUSING VEH2 TO STRIKE THE REAR OF VEH1."
1050084,3200000247,Missouri State Highway Patrol-Troop I,1578268800000,200010912,1,0,1,0,Personal Injury,DENT,NON-CITY OR UNINCORPORATED,I,2,2,0,300,0.06,B ,S ,RT C,CRD PHELPS RD,Daylight,Motor Vehicle in Transport,1,61,Mon     ,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,37.59956,-91.78297,0,01/06/2020,15:21:00,THE CRASH OCCURRED AS VEHICLE 2 WAS ATTEMPTING TO MAKE A LEFT TURN INTO A PRIVATE DRIVE AND WAS STRUCK IN THE REAR BY VEHICLE 1.
1276708,3200000719,Missouri State Highway Patrol-Troop C,1578268800000,200011309,3,0,3,0,Personal Injury,ST. CHARLES,WELDON SPRING,C,2,2,0,0,0,AT,E ,MO 94,CST O'FALLON RD,Dark-Lighted,Motor Vehicle in Transport,1,64,Mon     ,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,38.71712,-90.6728,0,01/06/2020,18:35:00,VEHICLE 1 WAS TRAVELING NORTHBOUND ON OFALLON ROAD. VEHICLE 2 WAS TRAVELING EASTBOUND ON MISSOURI 94. THE FRONT OF VEHICLE 2 STRUCK THE LEFT SIDE OF VEHICLE 1. ASSISTED BY TPR. K. T. WELKER (498).
1320628,3200000419,Missouri State Highway Patrol-Troop G,1578268800000,200011465,3,0,3,0,Personal Injury,TEXAS,NON-CITY OR UNINCORPORATED,G,1,1,0,147,0.03,A ,S ,RT E,CRD STRAWBERRY ROAD,Dark-Unlighted,Fixed Object,2,,Mon     ,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,37.37722,-91.9277,0,01/06/2020,20:15:00,"ACCIDENT OCCURRED AS VEHICLE #1 TRAVELED OFF THE RIGHT SIDE OF ROADWAY AND OVER-CORRECTED.   VEHICLE #1 RETURNED TO THE ROADWAY, TRAVELED OFF THE LEFT SIDE OF ROADWAY AND IMPACTED AN EMBANKMENT CAUSING  THE VEHICLE TO OVERTURN.         ASSISTED BY CPL T.L.BROWN(328)."
1508692,3200000177,Missouri State Highway Patrol-Troop H,1578268800000,200011513,1,0,1,0,Personal Injury,HOLT,NON-CITY OR UNINCORPORATED,H,2,2,0,54,0.01,A ,N,IS 29,ERM NORTH IS 29 MILE 670,Dark-Unlighted,Motor Vehicle in Transport,1,61,Mon     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,39.97322,-95.00567,0,01/06/2020,20:55:00,"CRASH OCCURRED AS VEHICLES 1 AND 2 WERE TRAVELING NORTHBOUND ON I-29 WHEN THE FRONT OF VEHICLE 1 STRUCK THE REAR OF VEHICLE 2. VEHICLE 1 AND VEHICLE 2 CAME TO A CONTROLLED STOP ON THE EAST SIDE OF THE ROADWAY AND BOTH VEHICLES CAME TO REST ON THEIR WHEELS FACING NORTH. ASSISTED BY CPL. S.M. HUX (536), HOLT COUNTY SHERIFF'S OFFICE, OREGON RURAL FIRE DEPARTMENT AND ATCHISON HOLT EMS."
1212157,3200000451,Missouri State Highway Patrol-Troop C,1578268800000,200011678,1,0,0,1,Personal Injury,WASHINGTON,NON-CITY OR UNINCORPORATED,C,1,1,0,1530,0.29,B ,E ,CRD GUN CLUB RD,MO 185 EJ,Dark-Unlighted,Fixed Object,2,,Mon     ,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,37.96057,-90.80824,0,01/06/2020,22:45:00,"VEHICLE 1 TRAVELED OFF THE LEFT SIDE OF THE ROADWAY, STRUCK SEVERAL MAILBOXES, AND A TREE."
1065045,3200000870,Missouri State Highway Patrol-Troop I,1578355200000,200011920,4,0,1,3,Personal Injury,LACLEDE,NON-CITY OR UNINCORPORATED,I,2,2,0,0,0,AT,W ,MO 32,CRD NORMANDY DRIVE,Daylight,Motor Vehicle in Transport,1,64,Tue     ,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,37.64078,-92.74378,0,01/07/2020,07:35:00,VEHICLE 1 FAILED TO YIELD AFTER STOPPING AND TRAVELED INTO THE PATH OF WESTBOUND VEHICLE 2. VEHICLE 1 WAS STRUCK BY VEHICLE 2.  VEHICLE 2 OVERTURNED AND TRAVELED OFF THE RIGHT SIDE OF THE ROADWAY. AFTER BEING STRUCK VEHICLE 1 TRAVELED OFF THE RIGHT SIDE OF THE ROADWAY.  ASSISTED BY SHERIFF'S OFFICE LACLEDE COUNTY.
